Time,FPS, Memory
33.6,126.9,805.7
33.6,128.1,805.6
33.6,126.8,805.2
33.6,127.3,805.2
33.6,128.5,805.6
33.6,127.8,805.0
33.6,128.7,805.1
33.6,128.4,805.5
33.6,129.0,805.1
33.6,128.9,805.4
33.6,129.7,805.0
33.6,129.6,805.0
33.6,130.0,805.4
33.7,129.3,804.9
33.7,130.4,805.4
33.7,129.9,804.9
33.7,129.8,805.0
33.7,129.7,805.3
33.7,129.1,804.8
33.7,128.8,805.3
33.7,128.3,804.7
33.7,128.6,805.0
33.7,128.3,805.2
33.7,128.1,805.0
33.7,127.9,804.8
33.7,127.6,805.1
33.8,127.1,804.8
33.8,126.1,805.3
33.8,123.4,804.9
33.8,123.2,805.3
33.8,122.4,804.8
33.8,123.6,804.8
33.8,123.7,805.2
33.8,124.5,804.8
33.8,124.5,805.2
33.8,125.0,804.7
